SO44074|20110301|326
SO44074|20110301|223
SO44074|20110301|342
SO44075|20110301|346
SO44075|20110301|344
SO44075|20110301|350
SO44075|20110301|351
SO44075|20110301|218
SO44075|20110301|219
SO44075|20110301|348
SO44075|20110301|345
SO44075|20110301|349
SO44076|20110301|344
SO44076|20110301|345
SO44077|20110301|319
SO44077|20110301|342
SO44077|20110301|232
SO44077|20110301|215
SO44077|20110301|322
SO44077|20110301|315
SO44077|20110301|326
SO44077|20110301|212
SO44078|20110301|293
SO44078|20110301|296
SO44078|20110301|304
SO44078|20110301|350
SO44078|20110301|345
SO44078|20110301|351
SO44078|20110301|292
SO44078|20110301|344
SO44079|20110301|315
SO44079|20110301|317
SO44079|20110301|342
SO44079|20110301|338
SO44079|20110301|212
SO44079|20110301|270
SO44079|20110301|316
SO44079|20110301|328
SO44079|20110301|215
SO44079|20110301|324
SO44079|20110301|314
SO44079|20110301|275
SO44079|20110301|229
SO44079|20110301|223
SO44079|20110301|262
SO44079|20110301|332
SO44079|20110301|253
SO44079|20110301|235
SO44079|20110301|285
SO44079|20110301|326
SO44079|20110301|272
SO44079|20110301|264
SO44079|20110301|220
SO44079|20110301|322
SO44079|20110301|232
SO44079|20110301|334
SO44079|20110301|330
SO44080|20110301|218
SO44081|20110301|307
SO44081|20110301|232
SO44081|20110301|348
SO44081|20110301|215
SO44081|20110301|296
SO44081|20110301|235
SO44081|20110301|218
SO44081|20110301|229
SO44081|20110301|292
SO44081|20110301|345
SO44081|20110301|223
SO44081|20110301|349
SO44081|20110301|350
SO44081|20110301|347
SO44081|20110301|300
SO44081|20110301|212
SO44083|20110301|319
SO44083|20110301|232
SO44083|20110301|223
SO44083|20110301|342
SO44084|20110301|351
SO44084|20110301|345
SO44085|20110301|326
SO44085|20110301|315
SO44085|20110301|235
SO44085|20110301|324
SO44085|20110301|223
SO44085|20110301|262
SO44085|20110301|215
SO44085|20110301|314
SO44085|20110301|270
SO44085|20110301|328
SO44085|20110301|285
SO44085|20110301|275
SO44085|20110301|232
SO44085|20110301|322
SO44085|20110301|334
SO44085|20110301|220
SO44085|20110301|319
SO44085|20110301|212
SO44085|20110301|338
SO44085|20110301|342
SO44085|20110301|316
SO44086|20110301|344
SO44086|20110301|292
SO44086|20110301|218
SO44086|20110301|346
SO44086|20110301|348
SO44086|20110301|349
SO44086|20110301|345
SO44086|20110301|215
SO44086|20110301|347
SO44086|20110301|229
SO44086|20110301|296
SO44086|20110301|351
SO44086|20110301|307
SO44086|20110301|232
SO44086|20110301|223
SO44086|20110301|212
SO44086|20110301|304
SO44086|20110301|220
SO44086|20110301|235
SO44086|20110301|300
SO44086|20110301|293
SO44087|20110301|310
SO44087|20110301|276
SO44088|20110301|330
SO44089|20110301|342
SO44089|20110301|326
